env_steps,return,length,train/length,train/return,FPS,rank-3,rank-2,rank-1,cond,z_dist,r_dist,transition_dist,bisimilarity,alm_loss,model_grad_norm,aux_loss,bisim_critic_loss,critic_loss,critic_grad_norm,actor_grad_norm
0,-101.0919,148.9,,,,,,,,,,,,,,,,,,
72,,,72,-112.1901,7.9992,,,,,,,,,,,,,,,
160,,,88,-118.9493,19.6885,,,,,,,,,,,,,,,
206,,,46,-120.0898,19.6868,,,,,,,,,,,,,,,
247,,,41,-119.378,19.7091,,,,,,,,,,,,,,,
410,,,163,-118.9233,20.5351,,,,,,,,,,,,,,,
459,,,49,-112.5452,20.2542,,,,,,,,,,,,,,,
500,,,,,,15,4,1,15093.2119,0.0348,0.0022,0.0122,0.0034,1.6771,0.2495,0.0318,-0.0236,10.2575,16.4191,0.005
553,,,94,-121.5047,19.4593,,,,,,,,,,,,,,,
624,,,71,-114.4953,19.5124,,,,,,,,,,,,,,,
1000,,,,,,18,6,1,9712.6602,0.0552,0.0008,0.0196,0.0028,0.5576,0.5556,0.0524,-0.0376,6.2467,23.2933,0.3509
1122,,,498,-150.6639,19.8374,,,,,,,,,,,,,,,
1217,,,95,-113.0023,19.8721,,,,,,,,,,,,,,,
1368,,,151,-116.4443,19.9254,,,,,,,,,,,,,,,
1478,,,110,-113.1867,19.9824,,,,,,,,,,,,,,,
1500,,,,,,24,8,2,4992.2168,0.1069,0.0005,0.0412,0.0046,-0.6595,0.4165,0.1023,-0.0795,0.6635,5.6544,0.0357
1644,,,166,-118.6147,19.8415,,,,,,,,,,,,,,,
1682,,,38,-115.8348,20.0783,,,,,,,,,,,,,,,
1739,,,57,-111.928,20.2607,,,,,,,,,,,,,,,
1846,,,107,-127.6296,19.9827,,,,,,,,,,,,,,,
2000,,,,,,25,10,2,4097.6221,0.1124,0.0005,0.0409,0.0046,-0.3412,0.3758,0.1078,-0.0785,2.5735,13.816,0.0454
2500,,,,,,27,10,2,4167.8477,0.116,0.0005,0.0448,0.005,-0.524,0.3885,0.111,-0.0895,0.8065,11.8659,0.098
3000,,,,,,31,12,4,2945.2454,0.147,0.0012,0.0544,0.0066,0.477,0.5121,0.1404,-0.1069,0.766,9.9325,0.1177
3446,,,1600,-134.7483,19.8591,,,,,,,,,,,,,,,
3500,,,,,,31,12,4,2897.3491,0.141,0.0009,0.0539,0.0063,0.6768,0.6782,0.1348,-0.1074,0.7309,8.2399,0.0929
3820,,,374,-135.2246,19.5078,,,,,,,,,,,,,,,
3894,,,74,-108.8063,19.1323,,,,,,,,,,,,,,,
3947,,,53,-110.3048,19.7307,,,,,,,,,,,,,,,
4000,,,,,,34,13,4,3093.1804,0.1422,0.0009,0.0535,0.0062,0.4397,0.8817,0.136,-0.1059,0.9383,12.1685,0.1643
4028,,,81,-117.8585,19.5207,,,,,,,,,,,,,,,
4093,,,65,-114.8403,19.515,,,,,,,,,,,,,,,
4143,,,50,-112.5029,19.2797,,,,,,,,,,,,,,,
4205,,,62,-110.5552,19.2789,,,,,,,,,,,,,,,
4259,,,54,-111.2954,19.4061,,,,,,,,,,,,,,,
4315,,,56,-111.8265,19.7935,,,,,,,,,,,,,,,
4388,,,73,-118.7574,19.3012,,,,,,,,,,,,,,,
4456,,,68,-117.6628,19.4256,,,,,,,,,,,,,,,
4500,,,,,,34,13,4,2407.3013,0.1603,0.0015,0.0634,0.0079,1.269,0.6835,0.1525,-0.1237,0.9979,6.7147,0.1311
4519,,,63,-114.6573,19.2589,,,,,,,,,,,,,,,
4579,,,60,-110.0461,19.3826,,,,,,,,,,,,,,,
4633,,,54,-115.3027,19.5144,,,,,,,,,,,,,,,
4762,,,129,-120.9701,19.4686,,,,,,,,,,,,,,,
4826,,,64,-113.0021,19.4029,,,,,,,,,,,,,,,
4895,,,69,-110.6572,19.3052,,,,,,,,,,,,,,,
4952,,,57,-108.522,19.6532,,,,,,,,,,,,,,,
5000,,,,,,39,14,5,2113.5581,0.1965,0.0022,0.0774,0.0099,3.4504,0.8563,0.1866,-0.1519,0.9752,8.744,0.1133
5000,-108.7757,73.3,,,,,,,,,,,,,,,,,,
5000,,,48,-111.6986,17.6155,,,,,,,,,,,,,,,
5082,,,82,-108.739,19.5318,,,,,,,,,,,,,,,
5140,,,58,-112.0142,20.4871,,,,,,,,,,,,,,,
5189,,,49,-111.4518,20.982,,,,,,,,,,,,,,,
