env_steps,return,length,train/length,train/return,FPS,z_dist,r_dist,transition_dist,alm_loss,model_grad_norm,aux_loss,bisim_critic_loss,critic_loss,critic_grad_norm,actor_grad_norm
0,-101.0885,148.9,,,,,,,,,,,,,
82,,,82,-107.2327,8.6957,,,,,,,,,,
130,,,48,-115.32,80.4374,,,,,,,,,,
174,,,44,-117.7921,80.6119,,,,,,,,,,
289,,,115,-114.6263,80.6554,,,,,,,,,,
396,,,107,-116.2749,80.5035,,,,,,,,,,
474,,,78,-115.5544,80.6591,,,,,,,,,,
500,,,,,,0.2219,0.3348,0.0882,0.7353,0.096,0.0491,-0.1703,1.9231,7.0527,0.0132
551,,,77,-115.5103,80.6106,,,,,,,,,,
643,,,92,-112.744,80.5745,,,,,,,,,,
738,,,95,-136.7323,83.5208,,,,,,,,,,
1000,,,,,,0.3064,0.3345,0.1342,0.3745,0.6723,0.0399,-0.2548,2.0385,11.8905,0.2017
1500,,,,,,0.3576,0.3335,0.1535,-1.1373,0.4126,0.0341,-0.2929,4.3526,14.4254,0.6493
2000,,,,,,0.382,0.3342,0.1623,-1.6573,0.1534,0.0283,-0.3223,1.2045,25.7239,0.178
2121,,,1383,-232.4477,84.8026,,,,,,,,,,
2280,,,159,-125.5637,80.6995,,,,,,,,,,
2326,,,46,-109.129,82.3037,,,,,,,,,,
2388,,,62,-112.8159,87.5471,,,,,,,,,,
2470,,,82,-117.0641,87.6151,,,,,,,,,,
2500,,,,,,0.4067,0.3342,0.1741,-1.378,0.9327,0.0243,-0.3353,0.825,12.0741,0.3257
2556,,,86,-111.9236,87.648,,,,,,,,,,
2598,,,42,-115.0674,87.6963,,,,,,,,,,
2658,,,60,-112.6729,87.6551,,,,,,,,,,
2708,,,50,-111.5343,87.9351,,,,,,,,,,
2857,,,149,-116.5905,84.7505,,,,,,,,,,
2936,,,79,-115.2251,87.7848,,,,,,,,,,
3000,,,,,,0.4234,0.3352,0.1845,-0.5651,0.2826,0.0239,-0.3412,0.6976,12.9135,0.7624
3066,,,130,-115.7417,86.6743,,,,,,,,,,
3161,,,95,-116.8099,80.8627,,,,,,,,,,
3238,,,77,-120.494,80.6481,,,,,,,,,,
3283,,,45,-116.4126,80.62,,,,,,,,,,
3396,,,113,-124.4503,80.461,,,,,,,,,,
3440,,,44,-119.6557,80.5647,,,,,,,,,,
3500,,,,,,0.4384,0.3345,0.1883,-1.2373,0.4543,0.0222,-0.3869,0.9364,13.375,0.3955
3543,,,103,-122.6007,87.1531,,,,,,,,,,
3669,,,126,-118.5153,79.796,,,,,,,,,,
3753,,,84,-122.7491,79.3144,,,,,,,,,,
3861,,,108,-120.0618,79.9172,,,,,,,,,,
3954,,,93,-123.0062,80.4153,,,,,,,,,,
3997,,,43,-118.6583,78.6104,,,,,,,,,,
4000,,,,,,0.4479,0.3349,0.1897,-0.4518,1.4214,0.0204,-0.3931,1.1261,22.7366,1.1881
4086,,,89,-122.7037,80.3542,,,,,,,,,,
4139,,,53,-116.0051,79.5242,,,,,,,,,,
4182,,,43,-116.64,80.6799,,,,,,,,,,
4231,,,49,-121.8333,80.6901,,,,,,,,,,
4281,,,50,-122.9149,80.2396,,,,,,,,,,
4385,,,104,-121.7978,79.8367,,,,,,,,,,
4431,,,46,-117.7695,80.9032,,,,,,,,,,
4478,,,47,-117.0559,80.4381,,,,,,,,,,
4500,,,,,,0.4499,0.3356,0.1969,0.5044,0.411,0.0186,-0.3831,1.4221,12.8579,0.3363
4543,,,65,-119.8055,80.5258,,,,,,,,,,
4624,,,81,-120.8701,79.8518,,,,,,,,,,
4672,,,48,-120.0794,79.6834,,,,,,,,,,
4743,,,71,-121.984,79.5156,,,,,,,,,,
4811,,,68,-120.5416,80.3914,,,,,,,,,,
4913,,,102,-128.7021,79.6208,,,,,,,,,,
5000,,,,,,0.4541,0.3356,0.1797,1.3838,0.5362,0.0172,-0.3381,1.2106,9.3013,0.1785
5000,-134.7253,123.9,,,,,,,,,,,,,
5055,,,142,-123.0731,62.2565,,,,,,,,,,
5167,,,112,-131.0927,80.1034,,,,,,,,,,
5214,,,47,-116.1541,80.1285,,,,,,,,,,
