env_steps,return,length,train/length,train/return,FPS,z_dist,r_dist,transition_dist,alm_loss,model_grad_norm,aux_loss,bisim_critic_loss,critic_loss,critic_grad_norm,actor_grad_norm
0,-101.0885,148.9,,,,,,,,,,,,,
53,,,53,-110.2591,5.5891,,,,,,,,,,
145,,,92,-124.795,44.9966,,,,,,,,,,
229,,,84,-115.9871,47.8983,,,,,,,,,,
290,,,61,-114.1194,43.6707,,,,,,,,,,
372,,,82,-117.5338,46.2736,,,,,,,,,,
411,,,39,-116.2627,46.756,,,,,,,,,,
460,,,49,-115.7836,44.3205,,,,,,,,,,
500,,,,,,0.1669,0.7072,0.0609,2.0961,0.0593,57.8677,-0.0541,2.5299,21.4373,0.0493
508,,,48,-121.4302,45.1526,,,,,,,,,,
592,,,84,-115.2309,46.6561,,,,,,,,,,
750,,,158,-116.4915,46.5501,,,,,,,,,,
1000,,,,,,0.262,0.1247,0.1001,-1.3189,0.1834,0.0286,-0.0952,5.1367,21.6898,0.2027
1048,,,298,-134.0809,43.7692,,,,,,,,,,
1104,,,56,-114.1251,47.9585,,,,,,,,,,
1388,,,284,-141.2059,46.8345,,,,,,,,,,
1498,,,110,-127.3521,46.4196,,,,,,,,,,
1500,,,,,,0.3901,0.3315,0.1931,0.0273,0.8205,19.2355,-0.2016,3.781,14.3307,0.3259
1634,,,136,-127.9464,40.1874,,,,,,,,,,
1680,,,46,-114.9376,40.8318,,,,,,,,,,
1745,,,65,-116.4546,43.2723,,,,,,,,,,
1915,,,170,-129.6201,45.7021,,,,,,,,,,
1991,,,76,-116.7297,41.3888,,,,,,,,,,
2000,,,,,,0.4373,1.1119,0.1714,1.2817,0.7134,95.8967,-0.1681,1.6107,23.9176,0.0983
2141,,,150,-117.7645,46.0157,,,,,,,,,,
2203,,,62,-115.7706,47.999,,,,,,,,,,
2344,,,141,-128.1531,43.1197,,,,,,,,,,
2478,,,134,-119.0021,43.929,,,,,,,,,,
2500,,,,,,0.4687,0.9359,0.1907,1.8354,0.9977,76.5355,-0.1857,1.085,11.633,0.2856
2557,,,79,-121.3649,43.2852,,,,,,,,,,
2653,,,96,-128.0517,45.4409,,,,,,,,,,
3000,,,,,,0.4672,0.9252,0.1682,1.3858,0.4465,76.4067,-0.1712,0.7488,5.0852,0.2308
3252,,,599,-162.6905,46.1551,,,,,,,,,,
3421,,,169,-118.8271,44.7831,,,,,,,,,,
3500,,,,,,0.5198,1.1239,0.1932,2.2988,0.8956,95.7911,-0.1938,1.4353,7.1949,0.2785
3528,,,107,-134.2822,40.9126,,,,,,,,,,
3698,,,170,-118.2523,39.7408,,,,,,,,,,
3765,,,67,-115.7506,39.5209,,,,,,,,,,
4000,,,,,,0.5527,0.7235,0.2056,2.4248,0.2708,57.4495,-0.2063,1.1163,19.6821,0.3376
4500,,,,,,0.5833,0.9278,0.2025,2.8399,0.5196,76.7201,-0.1981,0.523,5.6497,0.2384
4625,,,860,-195.1189,43.7526,,,,,,,,,,
4671,,,46,-116.1462,43.2962,,,,,,,,,,
5000,,,,,,0.6429,1.8963,0.2534,5.8159,0.3616,172.4157,-0.2527,1.0412,18.8988,0.187
5000,-127.7777,44.9,,,,,,,,,,,,,
5500,,,,,,0.6323,0.9243,0.2338,3.5702,0.2782,76.9307,-0.2372,0.7263,10.3466,0.1684
5942,,,1271,-230.2394,44.3976,,,,,,,,,,
6000,,,,,,0.6653,0.9341,0.253,4.6336,0.3854,76.7487,-0.2535,0.84,8.6838,0.1398
6012,,,70,-116.2552,43.9302,,,,,,,,,,
6083,,,71,-110.0943,47.9051,,,,,,,,,,
6162,,,79,-125.7254,46.1067,,,,,,,,,,
6500,,,,,,0.7003,0.7295,0.2811,4.562,0.3017,57.4934,-0.2704,1.5607,24.2221,0.2748
7000,,,,,,0.7443,0.725,0.2837,4.4561,0.602,57.5618,-0.28,1.2356,34.8868,0.2226
7500,,,,,,0.749,1.1073,0.2815,4.3847,0.6056,95.8554,-0.2897,0.8056,22.8549,0.2805
7760,,,1598,-262.1149,43.2705,,,,,,,,,,
7846,,,86,-112.8623,38.5255,,,,,,,,,,
7924,,,78,-106.7763,40.8987,,,,,,,,,,
7997,,,73,-112.8136,39.9184,,,,,,,,,,
8000,,,,,,0.8154,0.7318,0.3263,4.1695,0.4068,57.4193,-0.3171,1.4304,24.8498,0.2166
8500,,,,,,0.8234,0.5284,0.3202,4.8655,1.0098,38.4455,-0.3272,1.1578,45.5662,0.658
9000,,,,,,0.8385,0.9106,0.3162,4.8819,0.3313,76.7633,-0.3168,0.6937,10.0125,0.104
9500,,,,,,0.8328,0.9097,0.3213,3.6549,0.4266,76.889,-0.3127,0.9796,25.1487,0.6536
9597,,,1600,-133.4703,39.6255,,,,,,,,,,
9651,,,54,-105.2162,38.0071,,,,,,,,,,
9742,,,91,-105.9815,40.4203,,,,,,,,,,
9809,,,67,-103.196,40.4134,,,,,,,,,,
9886,,,77,-102.7755,39.6872,,,,,,,,,,
9935,,,49,-106.1898,39.4735,,,,,,,,,,
9992,,,57,-105.5212,37.7157,,,,,,,,,,
10000,,,,,,0.8381,0.9068,0.3101,4.3228,0.5247,76.8481,-0.3207,1.0746,19.8216,0.3612
10000,-107.4413,48.9,,,,,,,,,,,,,
10042,,,50,-106.2741,36.6253,,,,,,,,,,
10114,,,72,-102.939,37.1533,,,,,,,,,,
10500,,,,,,0.8578,0.7273,0.3144,4.0417,1.5414,57.7199,-0.3151,0.8547,34.4258,0.3183
11000,,,,,,0.8795,0.9151,0.3252,4.5415,0.5059,76.9399,-0.3321,0.7567,20.9694,0.1807
