env_steps,return,length,train/length,train/return,FPS,z_dist,r_dist,transition_dist,alm_loss,model_grad_norm,aux_loss,bisim_critic_loss,critic_loss,critic_grad_norm,actor_grad_norm
0,176.8021,36.1,,,,,,,,,,,,,
50,,,50,262.4361,4.4308,,,,,,,,,,
66,,,16,76.5177,51.584,,,,,,,,,,
81,,,15,71.6544,51.3712,,,,,,,,,,
96,,,15,71.5017,51.6206,,,,,,,,,,
112,,,16,76.251,51.5697,,,,,,,,,,
127,,,15,71.6434,51.6702,,,,,,,,,,
142,,,15,71.4506,51.6306,,,,,,,,,,
157,,,15,71.4765,52.0387,,,,,,,,,,
173,,,16,76.4779,51.8036,,,,,,,,,,
188,,,15,71.4805,51.8482,,,,,,,,,,
203,,,15,71.5956,51.6928,,,,,,,,,,
217,,,14,66.5787,51.7739,,,,,,,,,,
231,,,14,66.7209,51.6666,,,,,,,,,,
245,,,14,66.7003,51.9144,,,,,,,,,,
260,,,15,71.7379,51.8365,,,,,,,,,,
275,,,15,71.5947,51.852,,,,,,,,,,
290,,,15,71.6149,52.145,,,,,,,,,,
305,,,15,71.5483,51.9678,,,,,,,,,,
320,,,15,71.3992,52.0188,,,,,,,,,,
334,,,14,66.8951,51.7874,,,,,,,,,,
349,,,15,71.5943,51.8142,,,,,,,,,,
364,,,15,71.7334,51.9428,,,,,,,,,,
379,,,15,71.8723,52.2745,,,,,,,,,,
393,,,14,66.7142,52.1871,,,,,,,,,,
408,,,15,71.2848,52.3683,,,,,,,,,,
423,,,15,71.4528,52.5284,,,,,,,,,,
442,,,19,87.5862,51.204,,,,,,,,,,
457,,,15,71.6365,52.2903,,,,,,,,,,
472,,,15,71.2624,52.0023,,,,,,,,,,
492,,,20,89.485,51.8198,,,,,,,,,,
500,,,,,,2.1818,0.2337,0.5122,-13.8487,23.8473,2.2432,-0.5166,3.3781,17.8872,3.844
509,,,17,81.1642,51.8483,,,,,,,,,,
542,,,33,160.9074,51.7794,,,,,,,,,,
560,,,18,85.7379,52.0675,,,,,,,,,,
577,,,17,81.7411,52.0325,,,,,,,,,,
594,,,17,81.1981,51.7179,,,,,,,,,,
610,,,16,76.3475,52.162,,,,,,,,,,
626,,,16,76.5559,51.7853,,,,,,,,,,
658,,,32,151.4773,56.3263,,,,,,,,,,
674,,,16,76.6809,56.7497,,,,,,,,,,
707,,,33,159.0681,56.7938,,,,,,,,,,
724,,,17,81.4425,56.7768,,,,,,,,,,
743,,,19,93.6534,56.8269,,,,,,,,,,
760,,,17,81.1811,56.7516,,,,,,,,,,
777,,,17,81.0779,56.6845,,,,,,,,,,
796,,,19,94.5015,56.7594,,,,,,,,,,
812,,,16,76.4658,54.6539,,,,,,,,,,
828,,,16,76.3621,52.0557,,,,,,,,,,
855,,,27,128.579,52.0284,,,,,,,,,,
871,,,16,76.263,51.9803,,,,,,,,,,
888,,,17,81.0878,51.9315,,,,,,,,,,
905,,,17,81.0123,52.3002,,,,,,,,,,
924,,,19,94.4481,51.8849,,,,,,,,,,
940,,,16,76.455,52.2893,,,,,,,,,,
957,,,17,81.4,56.9025,,,,,,,,,,
976,,,19,92.4537,56.634,,,,,,,,,,
992,,,16,76.3573,56.7704,,,,,,,,,,
1000,,,,,,1.6333,0.2257,0.2205,-25.5756,15.469,1.5698,-0.156,5.2856,27.237,0.4364
1008,,,16,76.3899,56.6005,,,,,,,,,,
1039,,,31,160.0092,56.4798,,,,,,,,,,
1065,,,26,133.1335,56.7976,,,,,,,,,,
1085,,,20,98.9821,56.5261,,,,,,,,,,
1101,,,16,76.433,56.9412,,,,,,,,,,
1118,,,17,81.1783,55.3154,,,,,,,,,,
1134,,,16,76.2246,57.0121,,,,,,,,,,
1150,,,16,76.7469,56.8811,,,,,,,,,,
1167,,,17,81.2227,56.9194,,,,,,,,,,
1183,,,16,76.8438,56.7617,,,,,,,,,,
1200,,,17,81.7197,56.6519,,,,,,,,,,
1229,,,29,137.9421,56.8224,,,,,,,,,,
1245,,,16,76.8026,56.684,,,,,,,,,,
